0,0.046005127,0.036961182,0.079893799
0.1,0.046005127,0.036961182,0.079893799
0.2,0.046005127,0.029644287,0.04168335
0.3,0.039501221,0.026392334,0.027862549
0.4,0.036249268,0.026392334,0.021358643
0.5,0.036249268,0.026392334,0.021358643
0.6,0.039501221,0.026392334,0.017293701
0.7,0.039501221,0.026392334,0.014041748
0.8,0.039501221,0.00931958,0.010789795
0.9,0.026493408,0.016636475,0.010789795
1,0.016737549,0.00931958,0.000220947
0,0.000477783,0.00931958,0.000220947
0.1,0.003729736,0.006067627,0.004285889
0.2,0.010233643,0.002815674,0.004285889
0.3,0.006981689,0.002815674,0.000220947
0.4,0.006981689,0.002815674,0.000220947
0.5,0.010233643,0.002815674,0.000220947
0.6,0.000477783,0.002815674,0.000220947
0.7,0.000477783,0.002815674,0.000220947
0.8,0.000477783,0.012571533,0.021358643
0.9,0.003729736,0.012571533,0.021358643
1,0.003729736,0.029644287,0.010789795
0,0.000477783,0.002815674,0.007537842
0.1,0.003729736,0.006067627,0.004285889
0.2,0.010233643,0.006067627,0.004285889
0.3,0.006981689,0.00931958,0.010789795
0.4,0.006981689,0.012571533,0.007537842
0.5,0.010233643,0.019888428,0.010789795
0.6,0.000477783,0.012571533,0.007537842
0.7,0.000477783,0.00931958,0.010789795
0.8,0.000477783,0.002815674,0.007537842
0.9,0.003729736,0.006067627,0.004285889
1,0.003729736,0.006067627,0.004285889
0,0.046005127,0.029644287,0.024610596
0.1,0.046005127,0.029644287,0.021358643
0.2,0.046005127,0.023140381,0.021358643
0.3,0.039501221,0.023140381,0.021358643
0.4,0.036249268,0.016636475,0.021358643
0.5,0.036249268,0.012571533,0.017293701
0.6,0.039501221,0.016636475,0.010789795
0.7,0.039501221,0.00931958,0.010789795
0.8,0.039501221,0.006067627,0.004285889
0.9,0.026493408,0.002815674,0.007537842
1,0.016737549,0.006067627,0.007537842
0,0.013485596,0.019888428,0.021358643
0.1,0.026493408,0.029644287,0.027862549
0.2,0.032997314,0.03289624,0.031114502
0.3,0.029745361,0.036961182,0.031114502
0.4,0.029745361,0.03289624,0.031114502
0.5,0.010233643,0.026392334,0.024610596
0.6,0.000477783,0.026392334,0.021358643
0.7,0.000477783,0.023140381,0.024610596
0.8,0.006981689,0.029644287,0.031114502
0.9,0.010233643,0.029644287,0.031114502
1,0.010233643,0.029644287,0.031114502
0,0.003729736,0.00931958,0.010789795
0.1,0.000478,0.002815674,0.000220947
0.2,0.006981689,0.026392334,0.031114502
0.3,0.010233643,0.043465088,0.044935303
0.4,0.006981689,0.043465088,0.038431396
0.5,0.000477783,0.040213135,0.027862549
0.6,0.016737549,0.036961182,0.024610596
0.7,0.029745361,0.019888428,0.007537842
0.8,0.032997314,0.012571533,0.000220947
0.9,0.032997314,0.012571533,0.000220947
1,0.032997314,0.012571533,0.000220947
0,0.016737549,0.00931958,0.014041748
0.1,0.029745361,0.00931958,0.014041748
0.2,0.032997314,0.00931958,0.014041748
0.3,0.032997314,0.006067627,0.014041748
0.4,0.032997314,0.002815674,0.010789795
0.5,0.029745361,0.002815674,0.004285889
0.6,0.029745361,0.026392334,0.007537842
0.7,0.023241455,0.029644287,0.004285889
0.8,0.026493408,0.029644287,0.004285889
0.9,0.023241455,0.002815674,0.007537842
1,0.000477783,0.002815674,0.007537842
0,0.003729736,0.012571533,0.014041748
0.1,0.000478,0.00931958,0.007537842
0.2,0.006981689,0.00931958,0.007537842
0.3,0.010233643,0.006067627,0.007537842
0.4,0.006981689,0.006067627,0.004285889
0.5,0.000477783,0.006067627,0.010789795
0.6,0.016737549,0.002815674,0.014041748
0.7,0.006981689,0.036961182,0.048187256
0.8,0.006981689,0.046717041,0.062008057
0.9,0.000477783,0.040213135,0.052252197
1,0.003729736,0.040213135,0.038431396
0,0.023241455,0.006067627,0.014041748
0.1,0.029745361,0.016636475,0.024610596
0.2,0.032997314,0.023140381,0.031114502
0.3,0.032997314,0.023140381,0.031114502
0.4,0.036249268,0.019888428,0.035179443
0.5,0.036249268,0.019888428,0.031114502
0.6,0.032997314,0.019888428,0.031114502
0.7,0.029745361,0.026392334,0.031114502
0.8,0.026493408,0.026392334,0.031114502
0.9,0.016737549,0.023140381,0.024610596
1,0.003729736,0.019888428,0.024610596
0,0.046005127,0.002815674,0.010789795
0.1,0.046005127,0.002815674,0.017293701
0.2,0.046005127,0.029644287,0.038431396
0.3,0.039501221,0.036961182,0.04168335
0.4,0.036249268,0.03289624,0.038431396
0.5,0.036249268,0.023140381,0.027862549
0.6,0.039501221,0.016636475,0.021358643
0.7,0.039501221,0.00931958,0.014041748
0.8,0.039501221,0.00931958,0.017293701
0.9,0.026493408,0.00931958,0.014041748
1,0.016737549,0.006067627,0.017293701
