0,0.006981689,0.00931958,0.017293701
0.1,0.000477783,0.002815674,0.017293701
0.2,0.000477783,0.002815674,0.024610596
0.3,0.003729736,0.006067627,0.021358643
0.4,0.010233643,0.002815674,0.021358643
0.5,0.023241455,0.00931958,0.021358643
0.6,0.023241455,0.002815674,0.017293701
0.7,0.023241455,0.00931958,0.000220947
0.8,0.010233643,0.016636475,0.04168335
0.9,0.006981689,0.006067627,0.004285889
1,0.000477783,0.026392334,0.010789795
0,0.016737549,0.006067627,0.004285889
0.1,0.013485596,0.00931958,0.024610596
0.2,0.013485596,0.012571533,0.024610596
0.3,0.013485596,0.00931958,0.010789795
0.4,0.006981689,0.00931958,0.017293701
0.5,0.003729736,0.006067627,0.000220947
0.6,0.006981689,0.006067627,0.004285889
0.7,0.010233643,0.002815674,0.007537842
0.8,0.010233643,0.002815674,0.007537842
0.9,0.010233643,0.002815674,0.007537842
1,0.006981689,0.00931958,0.010789795
0,0.016737549,0.002815674,0.021358643
0.1,0.019989502,0.006067627,0.017293701
0.2,0.023241455,0.019888428,0.014041748
0.3,0.032997314,0.023140381,0.014041748
0.4,0.006981689,0.002815674,0.010789795
0.5,0.000477783,0.002815674,0.014041748
0.6,0.000477783,0.002815674,0.014041748
0.7,0.010233643,0.002815674,0.000220947
0.8,0.013485596,0.002815674,0.000220947
0.9,0.016737549,0.006067627,0.004285889
1,0.016737549,0.002815674,0.004285889
0,0.016737549,0.002815674,0.021358643
0.1,0.019989502,0.006067627,0.017293701
0.2,0.023241455,0.019888428,0.014041748
0.3,0.032997314,0.023140381,0.014041748
0.4,0.006981689,0.002815674,0.010789795
0.5,0.000477783,0.002815674,0.014041748
0.6,0.000477783,0.002815674,0.014041748
0.7,0.010233643,0.002815674,0.000220947
0.8,0.013485596,0.002815674,0.000220947
0.9,0.016737549,0.006067627,0.004285889
1,0.016737549,0.002815674,0.004285889
0,0.016737549,0.006067627,0.010789795
0.1,0.016737549,0.006067627,0.014041748
0.2,0.010233643,0.002815674,0.014041748
0.3,0.006981689,0.00931958,0.017293701
0.4,0.006981689,0.006067627,0.021358643
0.5,0.019989502,0.002815674,0.024610596
0.6,0.029745361,0.00931958,0.027862549
0.7,0.036249268,0.00931958,0.027862549
0.8,0.032997314,0.00931958,0.021358643
0.9,0.032997314,0.00931958,0.021358643
1,0.016737549,0.006067627,0.010789795
0,0.010233643,0.023140381,0.021358643
0.1,0.016737549,0.006067627,0.014041748
0.2,0.026493408,0.006067627,0.017293701
0.3,0.032997314,0.002815674,0.014041748
0.4,0.036249268,0.00931958,0.010789795
0.5,0.039501221,0.006067627,0.004285889
0.6,0.036249268,0.006067627,0.000220947
0.7,0.016737549,0.023140381,0.007537842
0.8,0.010233643,0.002815674,0.004285889
0.9,0.006981689,0.006067627,0.021358643
1,0.010233643,0.006067627,0.021358643
0,0.013485596,0.016636475,0.007537842
0.1,0.019989502,0.019888428,0.007537842
0.2,0.019989502,0.019888428,0.007537842
0.3,0.019989502,0.019888428,0.004285889
0.4,0.016737549,0.002815674,0.007537842
0.5,0.013485596,0.002815674,0.014041748
0.6,0.013485596,0.002815674,0.017293701
0.7,0.016737549,0.00931958,0.021358643
0.8,0.023241455,0.006067627,0.014041748
0.9,0.026493408,0.00931958,0.017293701
1,0.042753174,0.016636475,0.007537842
0,0.016737549,0.023140381,0.027862549
0.1,0.039501221,0.016636475,0.017293701
0.2,0.039501221,0.00931958,0.004285889
0.3,0.026493408,0.002815674,0.010789795
0.4,0.013485596,0.002815674,0.014041748
0.5,0.010233643,0.002815674,0.014041748
0.6,0.013485596,0.002815674,0.014041748
0.7,0.026493408,0.006067627,0.010789795
0.8,0.029745361,0.006067627,0.014041748
0.9,0.036249268,0.002815674,0.017293701
1,0.032997314,0.00931958,0.014041748
0,0.013485596,0.012571533,0.017293701
0.1,0.026493408,0.002815674,0.007537842
0.2,0.026493408,0.002815674,0.000220947
0.3,0.023241455,0.002815674,0.000220947
0.4,0.016737549,0.002815674,0.004285889
0.5,0.010233643,0.03289624,0.010789795
0.6,0.013485596,0.002815674,0.014041748
0.7,0.019989502,0.002815674,0.014041748
0.8,0.032997314,0.00931958,0.014041748
0.9,0.039501221,0.012571533,0.017293701
1,0.013485596,0.019888428,0.044935303
0,0.019989502,0.012571533,0.010789795
0.1,0.016737549,0.016636475,0.017293701
0.2,0.010233643,0.006067627,0.010789795
0.3,0.010233643,0.006067627,0.004285889
0.4,0.010233643,0.006067627,0.014041748
0.5,0.006981689,0.006067627,0.007537842
0.6,0.003729736,0.006067627,0.014041748
0.7,0.003729736,0.006067627,0.014041748
0.8,0.013485596,0.00931958,0.014041748
0.9,0.026493408,0.012571533,0.010789795
1,0.029745361,0.006067627,0.010789795
